Date,sector,ticker,Close,Volume,return_1d,return_3d,volatility_3d,volume_change,QQQ_Close,QQQ_return_1d,QQQ_return_3d,QQQ_change_1d,QQQ_change_3d,SPY_Close,SPY_return_1d,SPY_return_3d,SPY_change_1d,SPY_change_3d,VIX_Close,VIX_return_1d,VIX_return_3d,VIX_change_1d,VIX_change_3d,Oil_Close,Oil_return_1d,Oil_return_3d,Oil_change_1d,Oil_change_3d,Gold_Close,Gold_return_1d,Gold_return_3d,Gold_change_1d,Gold_change_3d,Dollar_Close,Dollar_return_1d,Dollar_return_3d,Dollar_change_1d,Dollar_change_3d,Treasury10Y_Close,Treasury10Y_return_1d,Treasury10Y_return_3d,Treasury10Y_change_1d,Treasury10Y_change_3d,return_5d,volatility_5d,volume_ma_ratio,sector_return_mean,relative_return_to_sector,relative_return_to_market,relative_volatility_to_sector_3d,relative_volatility_to_sector_5d
2022-02-24,Airline_Travel_Logistics,AAL,16.959999084472656,56881500,0.0192307515962582,-0.05092343100302732,0.032962103345583416,0.6086806508084199,331.59478759765625,0.03360449479202399,-0.00298681008297752,10.780792236328125,-0.993377685546875,404.0338439941406,0.015049035524160592,-0.013656284119011985,5.99017333984375,-5.593994140625,30.31999969482422,-0.02256611065794678,0.09261260161528706,-0.7000007629394531,2.5699996948242188,92.80999755859375,0.007709002130680265,0.019106158664766282,0.7099990844726562,1.7399978637695312,1925.0999755859375,0.008328108537978496,0.013957653186960295,15.9000244140625,26.5,97.13999938964844,0.009876254539247675,0.011453545019107336,0.9499969482421875,1.0999984741210938,1.968999981880188,-0.004046543358716015,0.019151107705405623,-0.008000016212463379,0.03699994087219238,-0.09883106485188153,0.024201566304859746,1.5362491769346156,0.0120981026910858,0.007132648905172401,0.004181716072097608,0.005673925729993822,0.0022204440409685465
2022-02-24,Technology,AAPL,159.3033905029297,141147500,0.01668039917735431,-0.02725629735613022,0.02260019576900541,0.5681452562626932,331.59478759765625,0.03360449479202399,-0.00298681008297752,10.780792236328125,-0.993377685546875,404.0338439941406,0.015049035524160592,-0.013656284119011985,5.99017333984375,-5.593994140625,30.31999969482422,-0.02256611065794678,0.09261260161528706,-0.7000007629394531,2.5699996948242188,92.80999755859375,0.007709002130680265,0.019106158664766282,0.7099990844726562,1.7399978637695312,1925.0999755859375,0.008328108537978496,0.013957653186960295,15.9000244140625,26.5,97.13999938964844,0.009876254539247675,0.011453545019107336,0.9499969482421875,1.0999984741210938,1.968999981880188,-0.004046543358716015,0.019151107705405623,-0.008000016212463379,0.03699994087219238,-0.056852936603731474,0.016884469468363496,1.4867600696467,0.04867005486870676,-0.031989655691352446,0.0016313636531937181,-0.018598814090026422,-0.019586370174907098
2022-02-24,Airline_Travel_Logistics,ABNB,158.25999450683594,10354600,0.0547854011498603,-0.09514007987614292,0.07637298809125881,0.05891496650815564,331.59478759765625,0.03360449479202399,-0.00298681008297752,10.780792236328125,-0.993377685546875,404.0338439941406,0.015049035524160592,-0.013656284119011985,5.99017333984375,-5.593994140625,30.31999969482422,-0.02256611065794678,0.09261260161528706,-0.7000007629394531,2.5699996948242188,92.80999755859375,0.007709002130680265,0.019106158664766282,0.7099990844726562,1.7399978637695312,1925.0999755859375,0.008328108537978496,0.013957653186960295,15.9000244140625,26.5,97.13999938964844,0.009876254539247675,0.011453545019107336,0.9499969482421875,1.0999984741210938,1.968999981880188,-0.004046543358716015,0.019151107705405623,-0.008000016212463379,0.03699994087219238,-0.15205746343560334,0.05511456668938394,1.1465948526920275,0.0120981026910858,0.0426872984587745,0.03973636562569971,0.04908481047566922,0.03313344442549274
2022-02-24,Technology,ADBE,463.82000732421875,6448800,0.08003258619216957,0.048038706351470895,0.055089680206834545,0.5127375087966222,331.59478759765625,0.03360449479202399,-0.00298681008297752,10.780792236328125,-0.993377685546875,404.0338439941406,0.015049035524160592,-0.013656284119011985,5.99017333984375,-5.593994140625,30.31999969482422,-0.02256611065794678,0.09261260161528706,-0.7000007629394531,2.5699996948242188,92.80999755859375,0.007709002130680265,0.019106158664766282,0.7099990844726562,1.7399978637695312,1925.0999755859375,0.008328108537978496,0.013957653186960295,15.9000244140625,26.5,97.13999938964844,0.009876254539247675,0.011453545019107336,0.9499969482421875,1.0999984741210938,1.968999981880188,-0.004046543358716015,0.019151107705405623,-0.008000016212463379,0.03699994087219238,-0.029055902298777858,0.04907838429833712,1.3315878371402494,0.04867005486870676,0.03136253132346282,0.06498355066800898,0.013890670347802711,0.012607544655066527
2022-02-24,Gold_SafeAsset,AEM,46.77766418457031,8283000,-0.05074842923334821,-0.05316819793022487,0.036454520896077015,1.3036489042162644,331.59478759765625,0.03360449479202399,-0.00298681008297752,10.780792236328125,-0.993377685546875,404.0338439941406,0.015049035524160592,-0.013656284119011985,5.99017333984375,-5.593994140625,30.31999969482422,-0.02256611065794678,0.09261260161528706,-0.7000007629394531,2.5699996948242188,92.80999755859375,0.007709002130680265,0.019106158664766282,0.7099990844726562,1.7399978637695312,1925.0999755859375,0.008328108537978496,0.013957653186960295,15.9000244140625,26.5,97.13999938964844,0.009876254539247675,0.011453545019107336,0.9499969482421875,1.0999984741210938,1.968999981880188,-0.004046543358716015,0.019151107705405623,-0.008000016212463379,0.03699994087219238,-0.005736048988958964,0.04869680006657352,1.538452966021419,-0.017723707067018268,-0.03302472216632994,-0.0657974647575088,0.011226135567377494,0.02147506504838786
2022-02-24,Gold_SafeAsset,AGI,7.002718925476074,7829100,-0.017687393529823958,-0.016349053624432397,0.021429562341228153,0.7675704964667103,331.59478759765625,0.03360449479202399,-0.00298681008297752,10.780792236328125,-0.993377685546875,404.0338439941406,0.015049035524160592,-0.013656284119011985,5.99017333984375,-5.593994140625,30.31999969482422,-0.02256611065794678,0.09261260161528706,-0.7000007629394531,2.5699996948242188,92.80999755859375,0.007709002130680265,0.019106158664766282,0.7099990844726562,1.7399978637695312,1925.0999755859375,0.008328108537978496,0.013957653186960295,15.9000244140625,26.5,97.13999938964844,0.009876254539247675,0.011453545019107336,0.9499969482421875,1.0999984741210938,1.968999981880188,-0.004046543358716015,0.019151107705405623,-0.008000016212463379,0.03699994087219238,-0.020352850697887948,0.023257527021991298,1.3805842500079353,-0.017723707067018268,3.631353719430949e-05,-0.03273642905398455,-0.003798822987471369,-0.003964207996194364
2022-02-24,Airline_Travel_Logistics,ALGT,165.35546875,308200,0.03240606967048221,-0.003784918938457671,0.03292143614703609,0.6281035393555203,331.59478759765625,0.03360449479202399,-0.00298681008297752,10.780792236328125,-0.993377685546875,404.0338439941406,0.015049035524160592,-0.013656284119011985,5.99017333984375,-5.593994140625,30.31999969482422,-0.02256611065794678,0.09261260161528706,-0.7000007629394531,2.5699996948242188,92.80999755859375,0.007709002130680265,0.019106158664766282,0.7099990844726562,1.7399978637695312,1925.0999755859375,0.008328108537978496,0.013957653186960295,15.9000244140625,26.5,97.13999938964844,0.009876254539247675,0.011453545019107336,0.9499969482421875,1.0999984741210938,1.968999981880188,-0.004046543358716015,0.019151107705405623,-0.008000016212463379,0.03699994087219238,-0.04301605029317346,0.028212569856190788,1.5264982664685487,0.0120981026910858,0.020307966979396408,0.017357034146321615,0.0056332585314464965,0.006231447592299589
2022-02-24,Airline_Travel_Logistics,ALK,56.20000076293945,2608600,0.006807615015993473,-0.044055113322916006,0.02082676159026944,0.483254676749872,331.59478759765625,0.03360449479202399,-0.00298681008297752,10.780792236328125,-0.993377685546875,404.0338439941406,0.015049035524160592,-0.013656284119011985,5.99017333984375,-5.593994140625,30.31999969482422,-0.02256611065794678,0.09261260161528706,-0.7000007629394531,2.5699996948242188,92.80999755859375,0.007709002130680265,0.019106158664766282,0.7099990844726562,1.7399978637695312,1925.0999755859375,0.008328108537978496,0.013957653186960295,15.9000244140625,26.5,97.13999938964844,0.009876254539247675,0.011453545019107336,0.9499969482421875,1.0999984741210938,1.968999981880188,-0.004046543358716015,0.019151107705405623,-0.008000016212463379,0.03699994087219238,-0.06814791107220441,0.016670625419158116,1.3143945501451144,0.0120981026910858,-0.005290487675092326,-0.008241420508167119,-0.006461416025320153,-0.0053104968447330834
2022-02-24,Technology,AMD,116.61000061035156,142956600,0.06240887701167419,0.0244223731404567,0.056977300143250524,0.18834009147177788,331.59478759765625,0.03360449479202399,-0.00298681008297752,10.780792236328125,-0.993377685546875,404.0338439941406,0.015049035524160592,-0.013656284119011985,5.99017333984375,-5.593994140625,30.31999969482422,-0.02256611065794678,0.09261260161528706,-0.7000007629394531,2.5699996948242188,92.80999755859375,0.007709002130680265,0.019106158664766282,0.7099990844726562,1.7399978637695312,1925.0999755859375,0.008328108537978496,0.013957653186960295,15.9000244140625,26.5,97.13999938964844,0.009876254539247675,0.011453545019107336,0.9499969482421875,1.0999984741210938,1.968999981880188,-0.004046543358716015,0.019151107705405623,-0.008000016212463379,0.03699994087219238,-0.00917666589048105,0.047307490233385666,1.1577208682853872,0.04867005486870676,0.013738822142967434,0.0473598414875136,0.01577829028421869,0.010836650590115071
2022-02-24,Technology,AMZN,151.35800170898438,100786000,0.04509522427819257,-0.0081486731383561,0.04211024626277487,0.5688001992403959,331.59478759765625,0.03360449479202399,-0.00298681008297752,10.780792236328125,-0.993377685546875,404.0338439941406,0.015049035524160592,-0.013656284119011985,5.99017333984375,-5.593994140625,30.31999969482422,-0.02256611065794678,0.09261260161528706,-0.7000007629394531,2.5699996948242188,92.80999755859375,0.007709002130680265,0.019106158664766282,0.7099990844726562,1.7399978637695312,1925.0999755859375,0.008328108537978496,0.013957653186960295,15.9000244140625,26.5,97.13999938964844,0.009876254539247675,0.011453545019107336,0.9499969482421875,1.0999984741210938,1.968999981880188,-0.004046543358716015,0.019151107705405623,-0.008000016212463379,0.03699994087219238,-0.042646879138607874,0.031094860630509626,1.404510666287619,0.04867005486870676,-0.0035748305905141872,0.030046188754031977,0.0009112364037430348,-0.005375979012760969
