Date,confusion,neutral,disapproval,annoyance,approval,joy,realization,disappointment,nervousness,curiosity,anger,fear,optimism,relief,excitement,caring,disgust,sadness,embarrassment,surprise,amusement,desire,admiration,love,pride,gratitude,grief,remorse
2023-09-30,0.03428287187884764,0.6160702792036793,0.021452796701139407,0.03162727065627342,0.06368360678543863,0.01532818369678748,0.025095815416020545,0.005006661653802123,0.001030498414563582,0.03366377233380816,0.020320558905318056,0.004205691321935181,0.005768294919423921,0.0019010642578865848,0.0035716865803924916,0.003400129967105939,0.004264946184222303,0.004076603045889541,0.0017311635038704085,0.0026917431589580424,0.10097606968812887,0.0016995550452164657,0.07818882259965429,0.008823185622611123,0.0009124656555840098,0.0018843352926247146,0.0006410066245893097,0.0007704832659447161
2023-10-01,0.07314537422710353,0.5185516829461311,0.04482369317786034,0.03257980699735609,0.07309885632782949,0.015607920751525936,0.03342586387456818,0.023841313742609185,0.0030505510212881773,0.0889961218410242,0.017467104552391297,0.023836110006650965,0.010085848939717946,0.004302122263206085,0.0033570086451205003,0.006522965562974357,0.010975770269887466,0.05297488571871354,0.0032052866013889962,0.0068126483920919285,0.025973920726612434,0.007071164620433454,0.02621361503631554,0.005996714718463463,0.0013508995034058127,0.021038762583559606,0.003269486884748789,0.01114352264103769
2023-10-02,0.05749738826879289,0.457502762607512,0.03586837608179257,0.0562926492042256,0.06652936958763973,0.031165270314689342,0.029456092487930893,0.012044346072228557,0.006992289386212781,0.04407764725100967,0.02221558764801327,0.04913284668540414,0.005995443220536438,0.0022408583395025997,0.027201142149461233,0.008518504104380641,0.01289004648906594,0.021797322415668202,0.003836630058477644,0.023711411913938215,0.09802171969239275,0.00288482961183167,0.02930895855835448,0.0032081478093021424,0.0016850760403031018,0.01438583992789808,0.0019358237409341451,0.013865087926808566
2023-10-03,0.041618373277906524,0.5355447730854959,0.045693197215252834,0.06286251631372415,0.06256229156598885,0.017911416428637698,0.026239443961572875,0.027495631546165945,0.0021343722980525053,0.044966648557673836,0.02827422774941157,0.0036938413277557876,0.016733698446989513,0.001658590386337433,0.010333466282358754,0.011694982677130742,0.007547075375925061,0.030587562027010805,0.011032722311577894,0.021764519998697808,0.037918442013350456,0.009568277538254823,0.03794944984628609,0.013000314074504474,0.001098730671622655,0.005880196546550488,0.0014580670664997284,0.002397237596891795
2023-10-04,0.022252818438829036,0.6035268912255242,0.030342942763430376,0.06555859420424033,0.05079111933152665,0.01996808207702104,0.020823011428052395,0.017161389894522074,0.0009045133138945522,0.017980782393766402,0.06713651622576117,0.0021122917441014004,0.022878010873682797,0.001679528359346206,0.01587769980981472,0.0030407131125684828,0.006408153973895599,0.006919303376905685,0.002759203218789608,0.004475025294181123,0.032173405265590795,0.0027254173907925163,0.0714576389975519,0.0037637968463904896,0.006469533579723232,0.035571319812637135,0.0007863291582652254,0.0007510137044224202
2023-10-05,0.002577929524704814,0.667361855506897,0.0028790298383682966,0.005541055696085095,0.30721116648055613,0.002284279209561646,0.010773394722491503,0.0021421234705485404,0.000399053176806774,0.0016257207025773823,0.0028398215072229505,0.0013828820665366948,0.009350737847853452,0.0007651864434592426,0.0025102689396589994,0.0019392742542549968,0.001615626155398786,0.001869651721790433,0.0005409012592281215,0.00100558644044213,0.0018653674342203885,0.001385565206874162,0.006156421615742147,0.0012753648334182799,0.000528620759723708,0.0019549274002201855,0.0003985460425610654,0.0003686571872094646
2023-10-06,0.04098056689448034,0.43736112180577463,0.04810122394656344,0.08069753601728369,0.07283806723593049,0.03106259637446388,0.02117542861852535,0.015345695084718945,0.00230225154045065,0.08507315866543565,0.05076139772494952,0.014296898790256142,0.008918714342285092,0.002225798316360379,0.02142052129479558,0.013017590536488682,0.018413606375932347,0.015504004888131839,0.003237545780287947,0.009527921535854423,0.08498815384417296,0.003550294896789877,0.044594061708478475,0.006785882553428614,0.0010068434187201622,0.014819502649565278,0.0009025002017756202,0.012469787462528744
2023-10-07,0.048110125840594264,0.5213061242975527,0.0619453064928166,0.06675739011370752,0.07243594891406246,0.004108598509446892,0.017607484456675593,0.0215950073361455,0.005359670009738693,0.06169393421919267,0.043658677037001326,0.057935684250878694,0.01793780743901152,0.0012997085646020423,0.0037182600513006037,0.01677665859779154,0.016638467165194015,0.03867877713219059,0.002243083038365512,0.011729214575325386,0.02846389039677888,0.003543489978483194,0.007666922983389668,0.006233344210158975,0.0006984901142743638,0.012531412635439665,0.001896505614013222,0.005480700614043599
2023-10-08,0.03879624527555191,0.564630242515755,0.05916543430197584,0.06304289644042668,0.061473097123695496,0.009834307564340313,0.027414012275745765,0.022226149072084304,0.0018076352147904312,0.04956285617980747,0.038709837105648855,0.007324643168541213,0.02482511660093796,0.0015324561406131576,0.0051986413972998505,0.011791114392750783,0.017517272199892398,0.02354135250768972,0.0032579547143138455,0.020432016892829155,0.024143036766699596,0.008171037652176905,0.014272126493045809,0.013695800992552269,0.0008926720664298499,0.011549156027439994,0.0012852085819633058,0.0049542870859846724
2023-10-09,0.05843638835625324,0.4655134498719207,0.07320568121727719,0.09499785287344348,0.06729672855227845,0.007478474091149268,0.024809536783382557,0.02581293531922282,0.004279973112541357,0.06959798685264851,0.06686812535365007,0.014790913881473477,0.014162020600201587,0.0018764156366994056,0.01075287886675245,0.008533644779075922,0.016565688601318813,0.025937748048429105,0.003123108060021659,0.011233137162782528,0.03288955144534868,0.011572678501114826,0.024126684992151197,0.005431962141936938,0.0010889475273092198,0.00817109132007651,0.0013528112781843614,0.005941787458919766
2023-10-10,0.049664429819302164,0.5322585278932065,0.05702270774798857,0.07656847148190697,0.07072918343212796,0.007358126117535892,0.025820099460444213,0.022988901104030828,0.0024900366479544676,0.05914419394841148,0.04017107101463028,0.018151923265045323,0.014225683438992344,0.0013864099618362152,0.005746166868329428,0.007218585690925579,0.017112783577325645,0.031612483053472334,0.0061966274597986945,0.010681696886414151,0.024619252397428886,0.006283045903098985,0.024057713507179817,0.006267878032268203,0.0009194075067110872,0.014452504208103702,0.0017457740469842987,0.005725775097109659
2023-10-11,0.04585363805737213,0.5429887662923132,0.06817954719121745,0.06888050261255342,0.0825559314807465,0.004220127740786396,0.02705296815149602,0.023439945987094993,0.0013551346847433538,0.059669491994329596,0.027229483934852652,0.005863998198411732,0.030616288593784555,0.00125759773698383,0.007540304936280741,0.015056301358303149,0.008459370908424595,0.015420195056710138,0.004150840897024957,0.012766625651399927,0.022901836362365646,0.007814414223664762,0.027597315755427593,0.010090030674554983,0.0009014208372942544,0.016365505114323393,0.0010651086122606304,0.0012726302258352998
2023-10-12,0.04452538139582076,0.4807028601751721,0.060059852045342116,0.08521786113620335,0.07744173481271341,0.011439394593839417,0.021744833954719038,0.027189913916715252,0.0017330378253227461,0.06795859168324801,0.056388949161194746,0.009775299613671396,0.01797468792164901,0.0028077202335389227,0.008459083448192416,0.012769551279603417,0.015006515986547186,0.030884524652803565,0.0029061990590665246,0.013456019921063652,0.033282346116580076,0.011043144433642738,0.022299062379681656,0.0041224346483378594,0.0012237976673886008,0.02099696363895502,0.0016654876402236334,0.008378323225739703
2023-10-13,0.04985441923122506,0.4541809080034824,0.06037597040110654,0.09324316084526417,0.07890929255920118,0.0131704461146905,0.022047331056284886,0.029277390094206397,0.002031392440761347,0.06233578501880241,0.05380130312547026,0.00968664046931685,0.02380628463039072,0.0017714668517142473,0.00508068443331623,0.01990948966495276,0.027645402922724677,0.030918612850052356,0.0036061238497093664,0.016600636231884403,0.014951855577599227,0.011468513320439407,0.041036531171737015,0.007934346661944128,0.0011414961053012838,0.0179952893733611,0.0015547513354068638,0.004853651148354884
2023-10-14,0.0458897025269328,0.4960654942419003,0.058255247924995576,0.08821407209233015,0.07891687005905647,0.007661225869728523,0.034997094983288055,0.029290334158171782,0.0023982484464933713,0.06271829982787368,0.048430952587963635,0.007215801358430741,0.0248643785617108,0.0016619669480906517,0.005660086303589795,0.01851086147719717,0.01732309813529424,0.029576581909801645,0.0030579070977482035,0.009201140601178366,0.0184770659816192,0.012862988511878478,0.02503551929489904,0.003394071588134673,0.0009741483922362367,0.010930248461199535,0.001291604722920758,0.007495051524529117
2023-10-15,0.05406805454021482,0.46723170456334345,0.0684971180642923,0.08535872410469314,0.09991855442602292,0.010465106156921576,0.02773517882741547,0.023964097584645638,0.0018891719825838902,0.0765848893473125,0.051419208939364934,0.004846120281991799,0.025812136818077473,0.0021984184143511356,0.003268710088519368,0.010840715845445508,0.00968485663324374,0.022862112025474272,0.003969240536765672,0.007941825901150175,0.03689910378270838,0.008984906371716247,0.016910200333113946,0.005047496883496004,0.0009286519660723411,0.02353444869043973,0.0011413660673537027,0.011724069972808698
2023-10-16,0.04586386791197583,0.48136479851685665,0.06196589056128816,0.07728228169659383,0.09058832714412914,0.010713582449582803,0.03959686807047272,0.02482418097299594,0.005690164371738119,0.054559437596391085,0.03163579185342056,0.01506192974226227,0.023381972386504545,0.002373564819884634,0.005586667179433893,0.013879657424497488,0.013539911763217817,0.023698859309089677,0.002544750154649366,0.008789600942317633,0.02538957767465695,0.008787226335643552,0.03422724842711132,0.011549202595247249,0.0010531851873986156,0.025047149055576222,0.001276682037306215,0.003904632233425108
2023-10-17,0.04389190426818996,0.5044614670692911,0.05933556069714556,0.08412404787191333,0.07612902824122027,0.009842999900252341,0.02655887275805238,0.02158215482971278,0.0036282431747593756,0.06293732869306526,0.056327003047474594,0.015510288779731686,0.02146549075033398,0.0017523832174615869,0.005363379034952046,0.014068173762833388,0.013685583311658022,0.02853549473776478,0.004155037251806485,0.013241918999190791,0.02300642864298988,0.009439061447985607,0.026735764757629062,0.004244181779905577,0.0009233963924172394,0.014962059666165895,0.0014670989731988323,0.008356194835628442
2023-10-18,0.0601833046429124,0.5197722995874343,0.06258781062477688,0.08400883987341917,0.07550602731226684,0.007959878688837903,0.027658624657954357,0.025109363020510433,0.0018788649133412783,0.06833489984469947,0.04746624387113576,0.009581190976202227,0.017657692210082183,0.001389943655099843,0.005438687967907377,0.010297649185569422,0.012730985614710689,0.020547499783339872,0.00596330491648644,0.014865060737232458,0.03307614171376254,0.004164349273013311,0.018369083708486687,0.004712462069964857,0.0008252598303648937,0.006978772785406019,0.0010575970808687075,0.005976396399832949
2023-10-19,0.05190735608528392,0.5201587890888361,0.055598289813648054,0.08084062227616604,0.07939338907569789,0.009862545298796327,0.024126347592392863,0.025910814197128512,0.001725588163703208,0.06482048028989147,0.037522794812819935,0.0070489209520400034,0.018214025535960566,0.0014389058746518996,0.008469165947016674,0.008759389190695306,0.010246313262242084,0.01806196068520861,0.005811419934735594,0.01059403984798004,0.04893046846413931,0.005848724241334575,0.025625255296832617,0.007248090934965952,0.001092189620960018,0.012322154290564144,0.0010103578601604827,0.004948728949085416
2023-10-20,0.052578196402224664,0.49310276356965793,0.06046854944101402,0.0907246545545634,0.082318174187825,0.008776580767371228,0.02869808227350143,0.021085158108698505,0.0015372906787228862,0.06626300594006049,0.04461691631578067,0.007813008738017541,0.01710715654029787,0.0013779724243448263,0.008608377866759118,0.01053690526931798,0.013963504005824778,0.019745977337900154,0.005951263948140927,0.017230973016467747,0.030186941161140613,0.006693600522159793,0.02725381457708846,0.007103561876701546,0.0016671765471663413,0.01552972228980325,0.0011137233156304415,0.007510301172878597
2023-10-21,0.055818908568253285,0.5163798662074566,0.05667742944915858,0.08180808590544981,0.0856305644454362,0.005708791293129244,0.030796527284671905,0.02308981063428656,0.0019322269394406498,0.0688136622949633,0.04238153715337584,0.007596681705957566,0.017516036074095194,0.0016992692390252187,0.004886441836439336,0.010250987827283644,0.014938304781921149,0.019550870731111798,0.005394573053409759,0.011164603204278088,0.032761439972343445,0.005108517820536647,0.022180373633356325,0.004431740171616207,0.0009279094018897312,0.017766490523667026,0.0010940696358997214,0.005197459147043387
2023-10-22,0.05428376878233025,0.5011274789837248,0.06207967531599128,0.07935957883844223,0.07166833662209868,0.016435023259203527,0.028882787620082874,0.02637907144572303,0.0033904850073368732,0.05719979254337679,0.04477807842552385,0.015999327043603365,0.019270160478757858,0.0034915813659424626,0.0066246470080576604,0.009745673879927991,0.01359208327161054,0.021418892787629443,0.005089515789954988,0.014170284503245655,0.04317798846212652,0.004931543580450919,0.0237544044325809,0.007515200652654395,0.0012463129820067089,0.011075664145249027,0.0012533364165058548,0.004692153186458855
2023-10-23,0.05521642078177548,0.49637373613679897,0.06412814194758926,0.08984987064320347,0.0815849584949448,0.010357660138112878,0.02564826296731022,0.023280732080225,0.001962534677031485,0.06269191426999735,0.05422354159365198,0.012338779492852838,0.014234588520183635,0.00168340238445858,0.005893693499330718,0.01093467283067788,0.013607696449385124,0.011653958284379802,0.004167245108608736,0.01305638577246784,0.03854276024571242,0.005756768061264585,0.030920142365892033,0.00979889899936419,0.0010838479394073774,0.010254304118051252,0.0008543336435787244,0.002841188704328528
2023-10-24,0.048872140905501404,0.5068165795023863,0.052833077737687195,0.08160378574142597,0.07895247066911656,0.01715987072692609,0.025105744846251922,0.02287272880819407,0.001741602165502092,0.059773410491099785,0.049109194539207736,0.0071481450780708,0.020061429864361737,0.003057567639146274,0.005061947349424693,0.011655541445732382,0.011239322076132749,0.023520862344822473,0.005038777764118505,0.012330979434416661,0.03871313237677004,0.00903236478434159,0.027766668429602778,0.013536701363359587,0.0015093683178694097,0.011629730425892036,0.0011573601459674012,0.0038147036230500317
2023-10-25,0.05091169692453291,0.5664121384289176,0.053170761100345236,0.07851555991736066,0.06796301009736079,0.01666547833759161,0.027053818507568245,0.018411845230885886,0.001231606347826596,0.053883258797281876,0.046353706553077856,0.004606901239469911,0.011066016616588608,0.0013980347286370698,0.00784958979414644,0.007037641425003213,0.009684662709235497,0.01269717473956323,0.0025029642631008444,0.009637582367569343,0.03944538595327014,0.006311703284777188,0.02165190073198335,0.010029355489152713,0.0008801311054470872,0.0017226363066428236,0.0008131401606117634,0.0031229526832569666
2023-10-26,0.05667159208418056,0.5290144246424214,0.06555506319110005,0.06820073463610436,0.08032800587187516,0.011272795326856318,0.03283837234084982,0.023556924046684326,0.002102319329412289,0.0675726536288217,0.033630085135774916,0.0074264019666924795,0.01788993136446919,0.0023052131716419914,0.0062552567542297766,0.011218451393210352,0.012943700719170148,0.020756907582989047,0.003734300241133996,0.014682789327372181,0.03796791243344292,0.004214327531823278,0.02100336079556292,0.006583900376705392,0.0009070812943704203,0.007828294599764456,0.001082575953833783,0.004749237352900786
2023-10-27,0.05695139544372269,0.540634848928575,0.05055671116188297,0.05949149279813949,0.07846857406592099,0.012114784099290617,0.027286888763452435,0.02371449095561039,0.0019153190459973068,0.06335550427817664,0.028338835123321218,0.0060128835506767795,0.02049088681153409,0.0015812917749392556,0.0075693796606809425,0.00970092518769916,0.009623141896458466,0.016849282322314436,0.00359921367903073,0.015282657235720717,0.02862530161473842,0.00826782891810544,0.03560200942486896,0.0139264649191428,0.0010253404108386609,0.01315171628177734,0.0010224346695842962,0.0056418371955831515
2023-10-28,0.05717268471675297,0.5448110661962536,0.050925696073536975,0.061909385258331895,0.0800024478974357,0.011101610531670678,0.026107782802363574,0.022999191890516395,0.001548366068641302,0.06976049904545922,0.03143165891820772,0.005342025220106235,0.01807643122587823,0.0015297960221932574,0.007406972720022934,0.011433532772443517,0.009401934636035074,0.018586289359463045,0.0038140778311925357,0.013179248029995051,0.03421556121253255,0.00951201345451557,0.028914971930014646,0.009264549655206919,0.0009272294594213729,0.006509996463684945,0.001079923989791616,0.004935943365244578
